country,feature_set,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_lambda,reg_alpha,min_child_weight,random_state,valid,reason,n_splits,n_success_folds,n_failed_folds,cv_RMSE_absolute_mean,cv_RMSE_scaled_y_mean,cv_RMSE_relative_mean,cv_MAE_absolute_mean,cv_MAE_scaled_y_mean,cv_MAE_relative_mean,cv_MAPE_mean,cv_Accuracy_mean,cv_R_squared_mean
Russian Federation,augmented,50,10,0.01,1.0,0.8,5.0,0.1,1,42,True,,5,5,0,0.21286061994087943,0.21286061994087943,-0.3468806773840584,0.19010724496610223,0.19010724496610223,-0.3072445193519209,0.31937799096078,0.68062200903922,-8.578549186391367
Russian Federation,augmented,100,10,0.05,0.8,0.8,0.0,0.0,3,42,True,,5,5,0,0.2344956605374516,0.2344956605374516,-0.4206501115636744,0.1901714523789293,0.1901714523789293,-0.35004172644096954,0.34490385674758717,0.6550961432524128,-17.651981619311307
Russian Federation,augmented,150,10,0.05,0.8,0.8,10.0,0.0,3,42,True,,5,5,0,0.22942707052212263,0.22942707052212263,-0.39704384336689913,0.1903033406882054,0.1903033406882054,-0.3347085865791454,0.3351457726316126,0.6648542273683875,-13.523293691432638
Russian Federation,augmented,150,10,0.01,1.0,1.0,0.0,1.0,1,42,True,,5,5,0,0.21696163025449788,0.21696163025449788,-0.3645893654555511,0.19039095259429734,0.19039095259429734,-0.3176479272049287,0.3336788301159067,0.6663211698840933,-10.460198284994386
Russian Federation,augmented,150,10,0.1,0.8,0.8,1.0,1.0,1,42,True,,5,5,0,0.21467185610137657,0.21467185610137657,-0.3692459648080094,0.19043792633675186,0.19043792633675186,-0.3273257868878187,0.33455687530900236,0.6654431246909975,-11.361387255509541
Russian Federation,augmented,50,10,0.1,1.0,0.8,10.0,1.0,1,42,True,,5,5,0,0.21528435339269522,0.21528435339269522,-0.36007470225803323,0.19049740353304276,0.19049740353304276,-0.31522743650499285,0.3334510319788312,0.6665489680211688,-10.117060158388615
Russian Federation,augmented,50,10,0.01,1.0,0.8,0.0,0.1,3,42,True,,5,5,0,0.2192867914824499,0.2192867914824499,-0.36491006673573656,0.1905828767864472,0.1905828767864472,-0.3152194323233592,0.31970278212075826,0.6802972178792418,-10.148988319036627
Russian Federation,augmented,150,10,0.1,1.0,1.0,1.0,0.1,3,42,True,,5,5,0,0.24229020816457228,0.24229020816457228,-0.4422407857892436,0.19064598531285099,0.19064598531285099,-0.35651743732999286,0.38848037417122294,0.611519625828777,-18.98855230690443
Russian Federation,augmented,100,10,0.1,0.8,1.0,0.0,0.0,3,42,True,,5,5,0,0.22704510087344448,0.22704510087344448,-0.40186430712340454,0.19065102265983097,0.19065102265983097,-0.3434237310921127,0.360119004203104,0.6398809957968961,-14.25987169118659
Russian Federation,augmented,150,10,0.1,0.8,1.0,10.0,1.0,1,42,True,,5,5,0,0.21641367159771746,0.21641367159771746,-0.3687031752000736,0.19066153945106395,0.19066153945106395,-0.32378309993503784,0.3359819656931723,0.6640180343068277,-11.381288369881608
Russian Federation,augmented,150,10,0.05,0.8,1.0,0.0,1.0,1,42,True,,5,5,0,0.2146391961495145,0.2146391961495145,-0.3689405377217235,0.19067526565569767,0.19067526565569767,-0.32838186012517706,0.34307917380125974,0.6569208261987403,-11.850123188752516
Russian Federation,augmented,100,10,0.01,0.8,1.0,10.0,0.0,1,42,True,,5,5,0,0.21548996743163715,0.21548996743163715,-0.35550016702402615,0.19068335032425968,0.19068335032425968,-0.3125253056726209,0.3249365086107568,0.6750634913892433,-9.040950811370658
Russian Federation,augmented,100,10,0.01,1.0,1.0,1.0,1.0,1,42,True,,5,5,0,0.21599429970828482,0.21599429970828482,-0.35552695383391886,0.19070335655631343,0.19070335655631343,-0.3120596560413138,0.32577346014065867,0.6742265398593413,-9.157931806405864
Russian Federation,augmented,150,10,0.1,0.8,0.8,0.0,1.0,1,42,True,,5,5,0,0.21696440495627506,0.21696440495627506,-0.3746183235468991,0.1909846749003991,0.1909846749003991,-0.32762532928057986,0.33175697260795395,0.6682430273920461,-11.178694314121396
Russian Federation,augmented,150,10,0.05,0.8,0.8,1.0,1.0,1,42,True,,5,5,0,0.21440448322921637,0.21440448322921637,-0.3661338616190685,0.19100670254193391,0.19100670254193391,-0.3259195399576124,0.33478116338365344,0.6652188366163465,-11.152803544280937
Russian Federation,augmented,100,10,0.05,1.0,1.0,10.0,1.0,1,42,True,,5,5,0,0.2151799630936068,0.2151799630936068,-0.36043361809042096,0.1910477214835895,0.1910477214835895,-0.31821361237621093,0.3330452040533699,0.6669547959466299,-10.130610319179027
Russian Federation,augmented,100,10,0.01,1.0,1.0,0.0,1.0,1,42,True,,5,5,0,0.21832590835636756,0.21832590835636756,-0.36301529730625876,0.19114745828481236,0.19114745828481236,-0.31543108788752366,0.32963142638984577,0.6703685736101542,-9.92702632743208
Russian Federation,augmented,50,10,0.05,1.0,0.8,5.0,1.0,1,42,True,,5,5,0,0.21647127962371507,0.21647127962371507,-0.36018648125712266,0.19117628125178943,0.19117628125178943,-0.31473728593902495,0.3318119152609092,0.6681880847390909,-9.767805941149353
Russian Federation,augmented,100,10,0.05,1.0,0.8,10.0,1.0,1,42,True,,5,5,0,0.21561904826878941,0.21561904826878941,-0.36089406350295394,0.1912027695559276,0.1912027695559276,-0.3168017302246331,0.3338655155102227,0.6661344844897773,-10.03197910505184
Russian Federation,augmented,50,10,0.01,1.0,1.0,0.0,0.1,3,42,True,,5,5,0,0.22066470953745743,0.22066470953745743,-0.36922639790877776,0.19138811318562093,0.19138811318562093,-0.3199218006266874,0.3264820867212218,0.6735179132787782,-10.141662797797366
Russian Federation,augmented,100,10,0.05,0.8,0.8,5.0,0.0,3,42,True,,5,5,0,0.2315625517615571,0.2315625517615571,-0.3993366357744508,0.19169789386409058,0.19169789386409058,-0.3345200017453858,0.32951501653531867,0.6704849834646813,-14.526765767058475
Russian Federation,augmented,150,10,0.01,1.0,1.0,10.0,0.1,3,42,True,,5,5,0,0.22054436597334726,0.22054436597334726,-0.3703116382160558,0.19179113718317212,0.19179113718317212,-0.3204781921813092,0.33719900019419885,0.6628009998058012,-9.97453729159103
Russian Federation,augmented,100,10,0.1,0.8,0.8,0.0,1.0,1,42,True,,5,5,0,0.21803918820019227,0.21803918820019227,-0.37650262089491643,0.19188574252985563,0.19188574252985563,-0.32914582047257623,0.33331788897409237,0.6666821110259076,-11.298372569325377
Russian Federation,augmented,100,10,0.1,0.8,0.8,1.0,1.0,1,42,True,,5,5,0,0.2162476197946826,0.2162476197946826,-0.3717261637958952,0.19194311945103254,0.19194311945103254,-0.3296006081641507,0.3364915214248098,0.6635084785751901,-11.616639708533038
Russian Federation,augmented,100,10,0.05,0.8,0.8,5.0,0.1,3,42,True,,5,5,0,0.22915389202258804,0.22915389202258804,-0.3935246862526284,0.19211601460710828,0.19211601460710828,-0.3328622086461932,0.329340484372787,0.6706595156272129,-14.191687263831003
Russian Federation,augmented,150,10,0.01,1.0,0.8,5.0,1.0,1,42,True,,5,5,0,0.21870721413296831,0.21870721413296831,-0.3591436833135303,0.19232437267126362,0.19232437267126362,-0.31240617125446635,0.3276282207125727,0.6723717792874273,-9.370009066043195
Russian Federation,augmented,150,10,0.01,1.0,0.8,10.0,0.1,3,42,True,,5,5,0,0.21881252538183257,0.21881252538183257,-0.3650662815744749,0.1924287459497279,0.1924287459497279,-0.3186610759503675,0.3331782480771185,0.6668217519228815,-9.875227293690596
Russian Federation,augmented,150,10,0.05,0.8,1.0,5.0,0.1,3,42,True,,5,5,0,0.23781878480096555,0.23781878480096555,-0.42103563237168895,0.19256126576057336,0.19256126576057336,-0.34827135203154347,0.35250775100005755,0.6474922489999424,-15.475440288710406
Russian Federation,augmented,150,10,0.05,0.8,0.8,1.0,0.1,3,42,True,,5,5,0,0.24133500632274224,0.24133500632274224,-0.43357205484032113,0.19261129951570224,0.19261129951570224,-0.35724944281430815,0.3548038906047307,0.6451961093952693,-18.34001717518111
Russian Federation,augmented,150,10,0.05,0.8,0.8,10.0,0.1,3,42,True,,5,5,0,0.22968348165343627,0.22968348165343627,-0.3964544201966042,0.19267965196058814,0.19267965196058814,-0.3365437109771389,0.3383707346868866,0.6616292653131135,-13.51595526665445
Russian Federation,augmented,150,10,0.1,0.8,1.0,5.0,1.0,1,42,True,,5,5,0,0.2171397015380904,0.2171397015380904,-0.37350584967495026,0.1927087798126353,0.1927087798126353,-0.33154033364537366,0.3388939623319096,0.6611060376680904,-12.282189727833298
Russian Federation,augmented,150,10,0.05,0.8,1.0,10.0,0.0,3,42,True,,5,5,0,0.2334488106653004,0.2334488106653004,-0.407230577406258,0.1927543856750865,0.1927543856750865,-0.3426483301548183,0.3478920589929382,0.6521079410070618,-13.585060169136591
Russian Federation,augmented,100,10,0.01,0.8,1.0,10.0,0.1,1,42,True,,5,5,0,0.21747977517763784,0.21747977517763784,-0.3582510533864152,0.19276496056981146,0.19276496056981146,-0.31529987067113086,0.3280788394491213,0.6719211605508788,-9.182612878399642
Russian Federation,augmented,100,10,0.01,0.8,0.8,10.0,0.0,1,42,True,,5,5,0,0.21595018042663217,0.21595018042663217,-0.3554503259251881,0.1928366243752208,0.1928366243752208,-0.31529703272102316,0.3276962379285021,0.6723037620714979,-9.028595565064593
Russian Federation,augmented,50,10,0.05,1.0,1.0,5.0,1.0,1,42,True,,5,5,0,0.21696368885172265,0.21696368885172265,-0.3618107534905971,0.19290545222985872,0.19290545222985872,-0.31994227978029655,0.3357138315584122,0.6642861684415877,-9.86159135725023
Russian Federation,augmented,100,10,0.05,0.8,0.8,0.0,1.0,1,42,True,,5,5,0,0.2167630671660167,0.2167630671660167,-0.37003447559621366,0.19306730216704454,0.19306730216704454,-0.32842549501047347,0.33483284118013723,0.6651671588198628,-11.104939303536483
Russian Federation,augmented,100,10,0.05,0.8,0.8,0.0,0.1,3,42,True,,5,5,0,0.24092495086211616,0.24092495086211616,-0.43184156158177733,0.19308076142340963,0.19308076142340963,-0.35563647201018056,0.3456445597771703,0.6543554402228298,-18.01408194451269
Russian Federation,augmented,100,10,0.01,1.0,1.0,10.0,0.0,3,42,True,,5,5,0,0.22175160919666506,0.22175160919666506,-0.36724850685996085,0.1933093208231343,0.1933093208231343,-0.31789424780285286,0.33249456141878764,0.6675054385812124,-9.712274049810624
Russian Federation,augmented,100,10,0.01,1.0,0.8,10.0,0.0,3,42,True,,5,5,0,0.2200379232568901,0.2200379232568901,-0.362351692887502,0.19333974632070722,0.19333974632070722,-0.3155785824242858,0.33026384171512824,0.6697361582848718,-9.607768106883485
Russian Federation,augmented,100,10,0.05,0.8,1.0,5.0,0.1,3,42,True,,5,5,0,0.23618050829901155,0.23618050829901155,-0.41135435310635327,0.19345541359741877,0.19345541359741877,-0.3418054043897795,0.34192316215862273,0.6580768378413773,-14.570371089653065
Russian Federation,augmented,150,10,0.1,1.0,1.0,1.0,1.0,3,42,True,,5,5,0,0.22724619349266179,0.22724619349266179,-0.39447225244866785,0.19346611109989417,0.19346611109989417,-0.336624095418785,0.3388590908071052,0.6611409091928948,-13.478928973939588
Russian Federation,augmented,50,10,0.05,1.0,1.0,10.0,1.0,1,42,True,,5,5,0,0.21798921859747197,0.21798921859747197,-0.3590900985217537,0.19352304333526024,0.19352304333526024,-0.31676811283472345,0.33015938833997305,0.669840611660027,-9.473622308320413
Russian Federation,augmented,100,10,0.1,1.0,1.0,1.0,1.0,3,42,True,,5,5,0,0.22731095345762062,0.22731095345762062,-0.39456293708508533,0.1935650607706858,0.1935650607706858,-0.3367451455386442,0.33898407177868267,0.6610159282213173,-13.481031857616367
Russian Federation,augmented,50,10,0.1,1.0,1.0,1.0,1.0,3,42,True,,5,5,0,0.22704113761064817,0.22704113761064817,-0.39233079322958897,0.19365303942562662,0.19365303942562662,-0.3346880003218525,0.3378032214940182,0.6621967785059818,-13.34548856882929
Russian Federation,augmented,50,10,0.1,0.8,0.8,5.0,0.0,3,42,True,,5,5,0,0.2295377453496501,0.2295377453496501,-0.3963960120308565,0.19366167542951834,0.19366167542951834,-0.3373679203516166,0.32861624560664204,0.671383754393358,-14.332410971585432
Russian Federation,augmented,100,10,0.05,0.8,1.0,0.0,1.0,1,42,True,,5,5,0,0.21768236218096798,0.21768236218096798,-0.37313162507615166,0.1936668872244967,0.1936668872244967,-0.3323157575634236,0.3465751715266575,0.6534248284733426,-12.168126668878973
Russian Federation,augmented,150,10,0.01,1.0,1.0,5.0,1.0,1,42,True,,5,5,0,0.21945777593065996,0.21945777593065996,-0.3612920633713083,0.1936677540761403,0.1936677540761403,-0.31649893218151043,0.33055916009581565,0.6694408399041845,-9.510682741476309
Russian Federation,augmented,150,10,0.1,1.0,1.0,0.0,1.0,3,42,True,,5,5,0,0.22763735870078974,0.22763735870078974,-0.3955707705896822,0.19371742588895097,0.19371742588895097,-0.33746248559102243,0.33944486601755947,0.6605551339824405,-13.272933748967375
Russian Federation,augmented,100,10,0.1,1.0,1.0,0.0,1.0,3,42,True,,5,5,0,0.22763761634517304,0.22763761634517304,-0.39557137474237375,0.19371770305054917,0.19371770305054917,-0.33746313550981116,0.33944557318843815,0.6605544268115618,-13.272957666272797
Russian Federation,augmented,100,10,0.05,0.8,0.8,1.0,0.0,3,42,True,,5,5,0,0.2381490327313535,0.2381490327313535,-0.4249726842327998,0.19375652155804052,0.19375652155804052,-0.3550273420901512,0.34828564627925795,0.651714353720742,-17.758049491071727
Russian Federation,augmented,50,10,0.1,0.8,1.0,0.0,0.0,3,42,True,,5,5,0,0.23396316577429593,0.23396316577429593,-0.4159035366333896,0.19388079388532828,0.19388079388532828,-0.34944081048876696,0.3524564457696637,0.6475435542303363,-14.718009497423935
Russian Federation,augmented,50,10,0.05,1.0,0.8,10.0,1.0,1,42,True,,5,5,0,0.21902869291729982,0.21902869291729982,-0.3607430573556251,0.1939682259567393,0.1939682259567393,-0.31621504047337656,0.3323254132823733,0.6676745867176268,-9.51698994481291
Russian Federation,augmented,100,10,0.05,0.8,0.8,1.0,1.0,1,42,True,,5,5,0,0.21745172704202415,0.21745172704202415,-0.36928849756289134,0.19397491401396838,0.19397491401396838,-0.32879737553665933,0.33744810763359595,0.6625518923664039,-11.28324176110846
Russian Federation,augmented,150,10,0.05,1.0,1.0,0.0,1.0,3,42,True,,5,5,0,0.22795687960617467,0.22795687960617467,-0.3961092044687005,0.19425443170088066,0.19425443170088066,-0.338404003625103,0.3407337733346438,0.6592662266653563,-13.42509800688119
Russian Federation,augmented,100,10,0.05,1.0,1.0,1.0,1.0,3,42,True,,5,5,0,0.22774783870757806,0.22774783870757806,-0.3938852189088372,0.19436436796189865,0.19436436796189865,-0.3361686032108995,0.33934661195895394,0.660653388041046,-13.384025126426826
Russian Federation,augmented,50,10,0.01,0.8,1.0,5.0,0.0,1,42,True,,5,5,0,0.21712401536808468,0.21712401536808468,-0.35502064262679633,0.19445941465967564,0.19445941465967564,-0.31588543425912485,0.328394906842052,0.671605093157948,-8.946217834469234
Russian Federation,augmented,150,10,0.1,0.8,0.8,10.0,1.0,1,42,True,,5,5,0,0.21879969170323982,0.21879969170323982,-0.3724916964798565,0.19449813401661958,0.19449813401661958,-0.3299218417098467,0.3379177883907431,0.662082211609257,-11.125908155547217
Russian Federation,augmented,150,10,0.05,1.0,1.0,1.0,1.0,3,42,True,,5,5,0,0.22839626286878012,0.22839626286878012,-0.39669353671245355,0.19453984481709732,0.19453984481709732,-0.33841367284079515,0.340702369313167,0.6592976306868329,-13.582778925208862
Russian Federation,augmented,150,10,0.1,0.8,0.8,5.0,1.0,1,42,True,,5,5,0,0.21841411428192953,0.21841411428192953,-0.3748102067298863,0.19456433466039744,0.19456433466039744,-0.3333431345824921,0.33880740273919596,0.6611925972608039,-11.413279824095188
Russian Federation,augmented,100,10,0.01,1.0,1.0,10.0,0.1,3,42,True,,5,5,0,0.22297170791678367,0.22297170791678367,-0.36905241788293885,0.1945728561525172,0.1945728561525172,-0.3197666624649136,0.33634791886386667,0.6636520811361333,-9.660208100880622
Russian Federation,augmented,100,10,0.01,1.0,1.0,0.0,1.0,3,42,True,,5,5,0,0.22602727933304673,0.22602727933304673,-0.37609738379109175,0.19471998789908013,0.19471998789908013,-0.3211490470605032,0.32841370788909197,0.671586292110908,-11.178245050146748
Russian Federation,augmented,50,10,0.1,1.0,1.0,0.0,1.0,3,42,True,,5,5,0,0.228232014425452,0.228232014425452,-0.3961640410488789,0.1947551539303614,0.1947551539303614,-0.33862807727735944,0.3408763189136795,0.6591236810863205,-13.35146973211132
Russian Federation,augmented,150,10,0.05,1.0,0.8,1.0,1.0,3,42,True,,5,5,0,0.22683014879688504,0.22683014879688504,-0.39171503949020653,0.194770709559179,0.194770709559179,-0.3346759385996662,0.337800758764336,0.662199241235664,-13.48705315940714
Russian Federation,augmented,100,10,0.05,1.0,1.0,0.0,1.0,3,42,True,,5,5,0,0.22812181560197659,0.22812181560197659,-0.39572336331977737,0.19477337358015312,0.19477337358015312,-0.3384821233063859,0.3411899670753519,0.6588100329246481,-13.481770988482646
Russian Federation,augmented,100,10,0.01,0.8,0.8,10.0,0.1,1,42,True,,5,5,0,0.21808688819123892,0.21808688819123892,-0.35851010349392826,0.19482386965818463,0.19482386965818463,-0.31794166305430394,0.3306293298932695,0.6693706701067305,-9.218486997650981
Russian Federation,augmented,100,10,0.01,1.0,0.8,10.0,0.1,3,42,True,,5,5,0,0.2216713844178301,0.2216713844178301,-0.36501781214226725,0.19483438121722402,0.19483438121722402,-0.31789314458633966,0.333116533864512,0.6668834661354881,-9.644865671302686
Russian Federation,augmented,100,10,0.1,0.8,1.0,10.0,1.0,1,42,True,,5,5,0,0.22035974582311274,0.22035974582311274,-0.3727491297484632,0.1948468263604058,0.1948468263604058,-0.32798708409077443,0.34019124022746255,0.6598087597725375,-11.553984524412307
Russian Federation,augmented,150,10,0.05,0.8,1.0,10.0,0.1,3,42,True,,5,5,0,0.2365373152727625,0.2365373152727625,-0.4127697071312134,0.19502023538459728,0.19502023538459728,-0.34684774920990546,0.35176551047028065,0.6482344895297193,-13.833460304051153
Russian Federation,augmented,150,10,0.1,0.8,1.0,0.0,0.0,3,42,True,,5,5,0,0.2282334818021739,0.2282334818021739,-0.40349812757321624,0.19512954387747933,0.19512954387747933,-0.35072941329034657,0.37140948925841716,0.6285905107415828,-14.65480007381195
Russian Federation,augmented,150,10,0.05,1.0,0.8,0.0,1.0,3,42,True,,5,5,0,0.2261398699971798,0.2261398699971798,-0.3900221788090113,0.1951418520359761,0.1951418520359761,-0.33489452033035966,0.3379844087054932,0.6620155912945067,-13.430362373088542
Russian Federation,augmented,100,10,0.05,1.0,0.8,1.0,1.0,3,42,True,,5,5,0,0.2263469844018106,0.2263469844018106,-0.38930546904724406,0.1951678813843495,0.1951678813843495,-0.3338355240261175,0.33779264184782204,0.6622073581521779,-13.281775232189952
Russian Federation,augmented,100,10,0.01,1.0,1.0,1.0,1.0,3,42,True,,5,5,0,0.22598289514001335,0.22598289514001335,-0.3737539048887352,0.19532308867696066,0.19532308867696066,-0.3198707989229234,0.3283232165987374,0.6716767834012626,-10.790271257732647
Russian Federation,augmented,150,10,0.1,1.0,0.8,0.0,1.0,3,42,True,,5,5,0,0.2257649298627725,0.2257649298627725,-0.3885353853185132,0.19536528898761335,0.19536528898761335,-0.3335173607141776,0.33464699565927486,0.6653530043407251,-13.089722362400622
Russian Federation,augmented,100,10,0.1,1.0,0.8,0.0,1.0,3,42,True,,5,5,0,0.22576531915751047,0.22576531915751047,-0.3885362981793359,0.19536569280908173,0.19536569280908173,-0.33351830763886436,0.33464802599964105,0.6653519740003591,-13.089757370430045
Russian Federation,augmented,50,10,0.05,1.0,1.0,0.0,1.0,3,42,True,,5,5,0,0.22629198594439512,0.22629198594439512,-0.3873397080805117,0.19538288095594963,0.19538288095594963,-0.3342315648029608,0.33929067244434497,0.6607093275556549,-12.848368257736837
Russian Federation,augmented,150,10,0.01,1.0,1.0,1.0,1.0,3,42,True,,5,5,0,0.22660365923342374,0.22660365923342374,-0.37977537600656036,0.19551577621699892,0.19551577621699892,-0.3252296569887202,0.3326776573868758,0.6673223426131242,-11.67170797471565
Russian Federation,augmented,150,10,0.01,1.0,0.8,1.0,1.0,3,42,True,,5,5,0,0.22536433411461881,0.22536433411461881,-0.3756881516657028,0.19554456008094084,0.19554456008094084,-0.3221487168020626,0.3297997592018659,0.6702002407981341,-11.437187516417094
Russian Federation,augmented,150,10,0.1,1.0,0.8,1.0,1.0,3,42,True,,5,5,0,0.2274973794733126,0.2274973794733126,-0.39293314539956975,0.19564885852354302,0.19564885852354302,-0.3354279918469803,0.33700455712178534,0.6629954428782147,-13.62713665789941
Russian Federation,augmented,100,10,0.01,1.0,0.8,1.0,1.0,3,42,True,,5,5,0,0.22532320759375019,0.22532320759375019,-0.37114102795782034,0.19568677017826985,0.19568677017826985,-0.31811408069340585,0.32701487684742786,0.6729851231525722,-10.719995776526797
Russian Federation,augmented,50,10,0.1,0.8,0.8,0.0,1.0,1,42,True,,5,5,0,0.22255887714381423,0.22255887714381423,-0.38234202114653426,0.19571469350122062,0.19571469350122062,-0.3335504422969874,0.3378347943410367,0.6621652056589632,-11.399086247663238
Russian Federation,augmented,100,10,0.01,1.0,0.8,0.0,1.0,3,42,True,,5,5,0,0.22547764987856564,0.22547764987856564,-0.37359876758247806,0.19572453034537568,0.19572453034537568,-0.32059921839072814,0.3277218684350215,0.6722781315649785,-11.181964010288436
Russian Federation,augmented,100,10,0.1,1.0,0.8,1.0,1.0,3,42,True,,5,5,0,0.227576135509598,0.227576135509598,-0.3930538433129607,0.1957557445527865,0.1957557445527865,-0.33557512554885005,0.33715228263275643,0.6628477173672436,-13.633624289905104
Russian Federation,augmented,100,10,0.1,0.8,1.0,5.0,1.0,1,42,True,,5,5,0,0.2199789617380624,0.2199789617380624,-0.3766400080931249,0.19582697482484707,0.19582697482484707,-0.3350079885205535,0.3425895852332294,0.6574104147667705,-12.37133383233025
Russian Federation,augmented,150,10,0.1,0.8,0.8,1.0,0.1,3,42,True,,5,5,0,0.24201409232079704,0.24201409232079704,-0.4460123671562055,0.1958963119891292,0.1958963119891292,-0.3733689596063323,0.3820033806898827,0.6179966193101174,-20.459187050669044
Russian Federation,augmented,50,10,0.05,1.0,1.0,1.0,1.0,3,42,True,,5,5,0,0.22723329799938244,0.22723329799938244,-0.3872827132382593,0.19606717357040965,0.19606717357040965,-0.33313006942859946,0.3389640852025458,0.6610359147974544,-12.654485320810206
Russian Federation,augmented,150,10,0.05,0.8,1.0,1.0,1.0,1,42,True,,5,5,0,0.21974334760394845,0.21974334760394845,-0.37853209476334543,0.19614226029890905,0.19614226029890905,-0.33820025533084375,0.3524255522048457,0.6475744477951542,-12.945355840574038
Russian Federation,augmented,100,10,0.05,1.0,0.8,0.0,1.0,3,42,True,,5,5,0,0.22677410598179723,0.22677410598179723,-0.3907132283419175,0.19622960700080458,0.19622960700080458,-0.3362730085718049,0.3395964592253471,0.6604035407746529,-13.476899072485898
Russian Federation,augmented,150,10,0.1,0.8,1.0,1.0,1.0,1,42,True,,5,5,0,0.22006221268876494,0.22006221268876494,-0.38168740996375944,0.19648447775918373,0.19648447775918373,-0.34186483597374384,0.35645056294052435,0.6435494370594756,-13.770901770582537
Russian Federation,augmented,50,10,0.1,1.0,0.8,0.0,1.0,3,42,True,,5,5,0,0.22671725577175578,0.22671725577175578,-0.3899213790919027,0.19676154865310255,0.19676154865310255,-0.33555017036446794,0.33689544146053746,0.6631045585394626,-13.157182575861446
Russian Federation,augmented,100,10,0.05,0.8,1.0,10.0,0.0,3,42,True,,5,5,0,0.23237227567049498,0.23237227567049498,-0.39834982239103145,0.19678840538845127,0.19678840538845127,-0.3418186225202398,0.346359073848196,0.653640926151804,-13.811666830294588
Russian Federation,augmented,150,10,0.01,1.0,1.0,0.0,1.0,3,42,True,,5,5,0,0.2272133869243663,0.2272133869243663,-0.3836276828456107,0.1968177420795115,0.1968177420795115,-0.33078487452421207,0.33726820454458084,0.6627317954554192,-12.163653261623598
Russian Federation,augmented,150,10,0.01,1.0,0.8,0.0,1.0,3,42,True,,5,5,0,0.22591358269343154,0.22591358269343154,-0.3793108012234486,0.19702728522437346,0.19702728522437346,-0.3278608973674081,0.33372938671740887,0.6662706132825911,-11.995916787478802
Russian Federation,augmented,50,10,0.01,1.0,1.0,5.0,0.0,3,42,True,,5,5,0,0.22269689753189273,0.22269689753189273,-0.3650412501739143,0.19711682087802557,0.19711682087802557,-0.3212639053215993,0.3333729461544782,0.6666270538455218,-9.752769513937073
Russian Federation,augmented,50,10,0.1,1.0,0.8,1.0,1.0,3,42,True,,5,5,0,0.22780878350849915,0.22780878350849915,-0.39186839523675465,0.19713241809608065,0.19713241809608065,-0.3363469155731432,0.3389999018784063,0.6610000981215938,-13.526589990666938
Russian Federation,augmented,150,10,0.1,1.0,1.0,10.0,1.0,3,42,True,,5,5,0,0.2293692164342976,0.2293692164342976,-0.3977583127033897,0.19725884134441268,0.19725884134441268,-0.3429641239726012,0.3544320980733579,0.6455679019266422,-13.120492399646832
Russian Federation,augmented,100,10,0.01,1.0,0.8,5.0,1.0,1,42,True,,5,5,0,0.22208878182073347,0.22208878182073347,-0.36218038366115646,0.19726733450360356,0.19726733450360356,-0.31859187271480405,0.3328881911215673,0.6671118088784327,-9.536701556835535
Russian Federation,augmented,150,10,0.1,1.0,0.8,10.0,1.0,3,42,True,,5,5,0,0.22641988517256814,0.22641988517256814,-0.3896674248187205,0.19728976277992788,0.19728976277992788,-0.33875107833213614,0.3473749895196695,0.6526250104803306,-12.846824948668834
Russian Federation,augmented,150,10,0.01,1.0,1.0,10.0,1.0,1,42,True,,5,5,0,0.2224970229932257,0.2224970229932257,-0.3633646596319357,0.19735669651129512,0.19735669651129512,-0.3197936171249443,0.33301109660732303,0.666988903392677,-9.570236898543794
Russian Federation,augmented,150,10,0.1,0.8,1.0,0.0,1.0,1,42,True,,5,5,0,0.22072825231102544,0.22072825231102544,-0.38299331471842946,0.19737610699314007,0.19737610699314007,-0.3436602859626321,0.3581690787490029,0.6418309212509972,-14.24196911027976
Russian Federation,augmented,150,10,0.01,0.8,1.0,1.0,0.0,3,42,True,,5,5,0,0.23542911281244652,0.23542911281244652,-0.404826344706022,0.19737713368967835,0.19737713368967835,-0.34171558704525296,0.33998942890865036,0.6600105710913496,-13.927147761865545
Russian Federation,augmented,100,10,0.05,0.8,1.0,5.0,0.0,3,42,True,,5,5,0,0.240536791748149,0.240536791748149,-0.42074594258664033,0.19746447478375098,0.19746447478375098,-0.3506499662962893,0.3513861810634666,0.6486138189365335,-14.907442924878586
Russian Federation,augmented,100,10,0.1,0.8,1.0,1.0,1.0,1,42,True,,5,5,0,0.2211232119615984,0.2211232119615984,-0.3830722974992276,0.19748250240165124,0.19748250240165124,-0.3430205456476291,0.3572639958717331,0.642736004128267,-13.91525839451072
Russian Federation,augmented,150,10,0.05,0.8,1.0,5.0,1.0,1,42,True,,5,5,0,0.22165437649887737,0.22165437649887737,-0.3778994661469558,0.19750962176996598,0.19750962176996598,-0.3359072113745579,0.34932063961296117,0.6506793603870389,-11.71586629079609
Russian Federation,augmented,150,10,0.01,1.0,0.8,10.0,1.0,1,42,True,,5,5,0,0.22281204642495572,0.22281204642495572,-0.36365149358060517,0.1975860522041586,0.1975860522041586,-0.31925990213917255,0.33420876794474064,0.6657912320552594,-9.577631950475519
Russian Federation,augmented,100,10,0.01,1.0,1.0,5.0,1.0,1,42,True,,5,5,0,0.22246567011274507,0.22246567011274507,-0.3633863378597901,0.19763351414866506,0.19763351414866506,-0.3203526853021673,0.3337331480661055,0.6662668519338946,-9.57402852802348
