country,feature_set,n_steps,n_blocks,function,solver,alpha,valid,reason,n_splits,n_success_folds,n_failed_folds,cv_RMSE_absolute_mean,cv_RMSE_scaled_y_mean,cv_RMSE_relative_mean,cv_MAE_absolute_mean,cv_MAE_scaled_y_mean,cv_MAE_relative_mean,cv_MAPE_mean,cv_Accuracy_mean,cv_R_squared_mean
Russian Federation,baseline,1,3,hyperbolic,lsqr,0.01,True,,5,5,0,0.1983085955136885,0.1983085955136885,-0.3897993721247693,0.17363313205012396,0.17363313205012396,-0.34398749243700233,0.4183663811856662,0.5816336188143338,-4.466586507123843
Russian Federation,baseline,1,2,hyperbolic,lsqr,0.01,True,,5,5,0,0.20859724718525313,0.20859724718525313,-0.40731899532900434,0.17421316390560238,0.17421316390560238,-0.34333913488218626,0.4134526322152201,0.58654736778478,-6.464510181966117
Russian Federation,baseline,1,2,hyperbolic,svd,0.01,True,,5,5,0,0.20859755449018427,0.20859755449018427,-0.40731920525330956,0.1742208329557808,0.1742208329557808,-0.3433550126870669,0.4134707854594394,0.5865292145405607,-6.465126559456235
Russian Federation,baseline,1,2,hyperbolic,cholesky,0.01,True,,5,5,0,0.20859755449018474,0.20859755449018474,-0.40731920525331045,0.17422083295578134,0.17422083295578134,-0.3433550126870678,0.4134707854594404,0.5865292145405596,-6.465126559456342
Russian Federation,baseline,1,1,hyperbolic,lsqr,0.01,True,,5,5,0,0.21664442622171248,0.21664442622171248,-0.4192165844214518,0.18338171374420764,0.18338171374420764,-0.3623184227391991,0.4386754173194457,0.5613245826805543,-8.941841383571518
Russian Federation,baseline,1,1,hyperbolic,cholesky,0.01,True,,5,5,0,0.21664627804867878,0.21664627804867878,-0.41921833826797517,0.1833852956857667,0.1833852956857667,-0.36232349534707486,0.43868269941161603,0.561317300588384,-8.941507261331456
Russian Federation,baseline,1,1,hyperbolic,svd,0.01,True,,5,5,0,0.21664627804867892,0.21664627804867892,-0.4192183382679753,0.1833852956857668,0.1833852956857668,-0.36232349534707503,0.4386826994116163,0.5613173005883837,-8.941507261331473
Russian Federation,baseline,1,3,hyperbolic,cholesky,0.001,True,,5,5,0,0.2213953308562883,0.2213953308562883,-0.4290424911722945,0.1856137565636688,0.1856137565636688,-0.3611695536492563,0.38566421817532115,0.6143357818246789,-19.235932924291358
Russian Federation,baseline,1,3,hyperbolic,svd,0.001,True,,5,5,0,0.22139533085629542,0.22139533085629542,-0.4290424911723102,0.18561375656367257,0.18561375656367257,-0.36116955364926484,0.3856642181753284,0.6143357818246716,-19.235932924293877
Russian Federation,baseline,1,3,hyperbolic,lsqr,0.001,True,,5,5,0,0.22142371897066587,0.22142371897066587,-0.4291033956045056,0.18562648902529685,0.18562648902529685,-0.36119687012987856,0.3856928421380833,0.6143071578619168,-19.250678697501655
Russian Federation,baseline,1,5,hyperbolic,cholesky,0.001,True,one_or_more_folds_failed:ValueError,5,4,1,0.29113535837272814,0.29113535837272814,-0.6409540171258146,0.22252851849119265,0.22252851849119265,-0.49304595475563495,0.6053784761576926,0.39462152384230753,-66.00468984132476
Russian Federation,baseline,1,5,hyperbolic,svd,0.001,True,one_or_more_folds_failed:ValueError,5,4,1,0.2911353583727526,0.2911353583727526,-0.640954017125867,0.22252851849120472,0.22252851849120472,-0.4930459547556608,0.6053784761577206,0.3946215238422794,-66.00468984134854
Russian Federation,baseline,1,5,hyperbolic,lsqr,0.001,True,one_or_more_folds_failed:ValueError,5,4,1,0.2911354315832266,0.2911354315832266,-0.6409541741931186,0.22252903597295953,0.22252903597295953,-0.4930470649716254,0.6053794770781682,0.39462052292183175,-66.00476090795308
Russian Federation,baseline,1,4,hyperbolic,cholesky,0.001,True,,5,5,0,0.33306087299302367,0.33306087299302367,-0.7138218275677413,0.25502718725391565,0.25502718725391565,-0.5445866824737058,0.5935625256189205,0.4064374743810795,-59.97032308319425
Russian Federation,baseline,1,4,hyperbolic,svd,0.001,True,,5,5,0,0.33306087299302467,0.33306087299302467,-0.7138218275677434,0.2550271872539168,0.2550271872539168,-0.5445866824737084,0.5935625256189238,0.40643747438107614,-59.970323083194344
Russian Federation,baseline,1,4,hyperbolic,lsqr,0.001,True,,5,5,0,0.333077164966337,0.333077164966337,-0.7138567807012586,0.2550501841058651,0.2550501841058651,-0.5446360203912898,0.5936081782025301,0.4063918217974699,-59.9771387147904
Russian Federation,baseline,1,1,hyperbolic,lsqr,0.001,True,,5,5,0,0.3275166104820878,0.3275166104820878,-0.5922038417447302,0.27692890952788873,0.27692890952788873,-0.508443896368727,0.5976171806479916,0.40238281935200837,-20.431392108259683
Russian Federation,baseline,1,1,hyperbolic,svd,0.001,True,,5,5,0,0.32755265826489016,0.32755265826489016,-0.5922881960103541,0.2769831584877965,0.2769831584877965,-0.5085723227539989,0.5977475167365698,0.40225248326343027,-20.433014893437935
Russian Federation,baseline,1,1,hyperbolic,cholesky,0.001,True,,5,5,0,0.32755265826489166,0.32755265826489166,-0.5922881960103561,0.27698315848779775,0.27698315848779775,-0.5085723227540007,0.5977475167365717,0.4022524832634284,-20.43301489343814
Russian Federation,baseline,1,5,hyperbolic,cholesky,0.0001,True,one_or_more_folds_failed:ValueError,5,4,1,0.3776655459864129,0.3776655459864129,-0.835247831355191,0.2844995341650123,0.2844995341650123,-0.6315457099676397,0.7547103322702597,0.2452896677297403,-133.9671279662801
Russian Federation,baseline,1,5,hyperbolic,svd,0.0001,True,one_or_more_folds_failed:ValueError,5,4,1,0.37766554598641233,0.37766554598641233,-0.8352478313551899,0.2844995341650124,0.2844995341650124,-0.6315457099676399,0.75471033227026,0.2452896677297401,-133.96712796627963
Russian Federation,baseline,1,5,hyperbolic,lsqr,0.0001,True,one_or_more_folds_failed:ValueError,5,4,1,0.3777342852466544,0.3777342852466544,-0.835395305973184,0.2846452700479257,0.2846452700479257,-0.63185837471825,0.754992216765854,0.2450077832341459,-134.06096987980914
Russian Federation,baseline,1,3,hyperbolic,cholesky,0.0,True,,5,5,0,0.3817197463691224,0.3817197463691224,-0.7979991046172459,0.33160566395890323,0.33160566395890323,-0.6949553791802877,0.7759779629482924,0.2240220370517076,-68.11260493417744
Russian Federation,baseline,1,3,hyperbolic,cholesky,0.0001,True,,5,5,0,0.4220211589439142,0.4220211589439142,-0.8793761767478296,0.3463684127353169,0.3463684127353169,-0.7211019346749963,0.8053430935975205,0.19465690640247946,-138.0385511551034
Russian Federation,baseline,1,3,hyperbolic,svd,0.0001,True,,5,5,0,0.422021158943925,0.422021158943925,-0.879376176747855,0.34636841273532337,0.34636841273532337,-0.7211019346750117,0.805343093597536,0.19465690640246405,-138.038551155108
Russian Federation,baseline,1,3,hyperbolic,lsqr,0.0001,True,,5,5,0,0.42229157711830334,0.42229157711830334,-0.8799485408817981,0.34730355067145763,0.34730355067145763,-0.723042906091524,0.807104253088147,0.19289574691185277,-138.4976523231536
Russian Federation,baseline,1,1,hyperbolic,lsqr,0.0001,True,,5,5,0,0.42776961514545286,0.42776961514545286,-0.7380318719793632,0.3480898876118953,0.3480898876118953,-0.6149569663251109,0.7145621325231242,0.28543786747687594,-35.6415871937139
Russian Federation,baseline,1,1,hyperbolic,svd,0.0001,True,,5,5,0,0.42787160569193705,0.42787160569193705,-0.7382856336460767,0.34824378519576815,0.34824378519576815,-0.6153526466374549,0.7149772464440506,0.28502275355594947,-35.64694417069944
Russian Federation,baseline,1,1,hyperbolic,cholesky,0.0001,True,,5,5,0,0.4278716056919425,0.4278716056919425,-0.7382856336460861,0.34824378519577326,0.34824378519577326,-0.6153526466374639,0.7149772464440599,0.2850227535559401,-35.64694417070001
Russian Federation,baseline,1,5,hyperbolic,lsqr,0.0,True,one_or_more_folds_failed:ValueError,5,4,1,0.534309029143938,0.534309029143938,-1.1084030844450807,0.3486279828192216,0.3486279828192216,-0.7349715365024766,0.8882395284780595,0.11176047152194044,-145.05438239619397
Russian Federation,baseline,1,5,hyperbolic,cholesky,0.0,True,one_or_more_folds_failed:ValueError,5,4,1,0.5343090291438686,0.5343090291438686,-1.1084030844449706,0.34862798281927726,0.34862798281927726,-0.7349715365026158,0.8882395284781717,0.11176047152182836,-145.05438239618678
Russian Federation,baseline,1,5,hyperbolic,svd,0.0,True,one_or_more_folds_failed:ValueError,5,4,1,0.5343090291439423,0.5343090291439423,-1.1084030844450905,0.348627982819311,0.348627982819311,-0.734971536502669,0.8882395284782372,0.11176047152176291,-145.05438239619934
Russian Federation,baseline,1,2,hyperbolic,cholesky,0.001,True,,5,5,0,0.44226535555928115,0.44226535555928115,-0.840270211259854,0.3545846368920883,0.3545846368920883,-0.6796783218038719,0.7563321467567359,0.24366785324326418,-67.31901270740596
Russian Federation,baseline,1,2,hyperbolic,svd,0.001,True,,5,5,0,0.4422653555592822,0.4422653555592822,-0.8402702112598568,0.35458463689208947,0.35458463689208947,-0.6796783218038748,0.7563321467567395,0.2436678532432605,-67.31901270740516
Russian Federation,baseline,1,2,hyperbolic,lsqr,0.001,True,,5,5,0,0.44297048007649825,0.44297048007649825,-0.8417985297444346,0.3553709052999728,0.3553709052999728,-0.6813751426515051,0.758050016665173,0.24194998333482687,-67.9190436730266
Russian Federation,baseline,1,1,hyperbolic,lsqr,0.0,True,,5,5,0,0.5033326790603516,0.5033326790603516,-0.8662754954492978,0.37458256420795244,0.37458256420795244,-0.6594976445150303,0.7834723244154309,0.21652767558456915,-46.84954574558695
Russian Federation,baseline,1,1,hyperbolic,cholesky,0.0,True,,5,5,0,0.5060426384645555,0.5060426384645555,-0.8709328410356795,0.38244300501237793,0.38244300501237793,-0.6728953157502846,0.7954656835197627,0.2045343164802373,-47.35625511757884
Russian Federation,baseline,1,1,hyperbolic,svd,0.0,True,,5,5,0,0.5060426384645575,0.5060426384645575,-0.870932841035682,0.3824430050126105,0.3824430050126105,-0.6728953157506758,0.795465683520092,0.204534316479908,-47.35625511757922
Russian Federation,baseline,1,3,hyperbolic,lsqr,0.0,True,,5,5,0,0.4497731115328854,0.4497731115328854,-0.9434322159975335,0.38432902846866773,0.38432902846866773,-0.8076800598065275,0.8831362456394041,0.11686375436059579,-154.61491471361722
Russian Federation,baseline,1,3,hyperbolic,svd,0.0,True,,5,5,0,0.45503505435570607,0.45503505435570607,-0.9552912692460213,0.3878334195378706,0.3878334195378706,-0.8155875586000256,0.8937068343911652,0.10629316560883498,-158.65379996254342
Russian Federation,baseline,1,2,hyperbolic,lsqr,0.0001,True,,5,5,0,0.5053989791590953,0.5053989791590953,-0.9578353580071045,0.4019335933822594,0.4019335933822594,-0.771669823579917,0.871906736353518,0.128093263646482,-103.53194901630475
Russian Federation,baseline,1,4,hyperbolic,lsqr,0.0001,True,,5,5,0,0.5155533245920768,0.5155533245920768,-1.0747207159990175,0.4025944958099834,0.4025944958099834,-0.8496531248882423,0.9418300275450294,0.058169972454970645,-113.45468467372234
Russian Federation,baseline,1,2,hyperbolic,svd,0.0001,True,,5,5,0,0.5072551786055552,0.5072551786055552,-0.9618219291019049,0.40297157456749344,0.40297157456749344,-0.7739081908775839,0.874094974543992,0.12590502545600799,-105.75678815157849
Russian Federation,baseline,1,2,hyperbolic,cholesky,0.0001,True,,5,5,0,0.5072551786055993,0.5072551786055993,-0.9618219291019928,0.40297157456757693,0.40297157456757693,-0.7739081908777579,0.8740949745441771,0.12590502545582286,-105.756788151665
Russian Federation,baseline,1,4,hyperbolic,cholesky,0.0001,True,,5,5,0,0.5174820659537576,0.5174820659537576,-1.0788604591024487,0.40383825602845214,0.40383825602845214,-0.852322935675633,0.9442574980569043,0.05574250194309562,-115.30736677425514
Russian Federation,baseline,1,4,hyperbolic,svd,0.0001,True,,5,5,0,0.5174820659538067,0.5174820659538067,-1.0788604591025546,0.4038382560284857,0.4038382560284857,-0.8523229356757055,0.9442574980569741,0.05574250194302586,-115.3073667743025
Russian Federation,baseline,1,2,hyperbolic,lsqr,0.0,True,,5,5,0,0.5832782358699533,0.5832782358699533,-1.1315573389715006,0.45535444799008395,0.45535444799008395,-0.8927636054554083,0.969681476698581,0.030318523301418952,-146.79985796364957
Russian Federation,baseline,1,4,hyperbolic,lsqr,0.0,True,,5,5,0,0.6458587839308026,0.6458587839308026,-1.3443628371265235,0.4808064224329608,0.4808064224329608,-1.0137964451804395,1.14379641225542,-0.14379641225542003,-182.52983100403998
Russian Federation,baseline,1,4,hyperbolic,cholesky,0.0,True,,5,5,0,0.6459770676112815,0.6459770676112815,-1.344616605359288,0.481002839171979,0.481002839171979,-1.0142178416786145,1.144255489718254,-0.14425548971825372,-182.69517002520828
Russian Federation,baseline,1,4,hyperbolic,svd,0.0,True,,5,5,0,0.6459770676116806,0.6459770676116806,-1.3446166053601498,0.4810028391744764,0.4810028391744764,-1.0142178416839756,1.144255489723808,-0.14425548972380803,-182.69517002573238
Russian Federation,baseline,1,2,hyperbolic,cholesky,0.0,True,,5,5,0,0.6629331869036722,0.6629331869036722,-1.309864470534653,0.5206714020015488,0.5206714020015488,-1.038727054766666,1.12968620082709,-0.1296862008270901,-220.2057439333734
Russian Federation,baseline,1,2,hyperbolic,svd,0.0,True,,5,5,0,0.6658678685088706,0.6658678685088706,-1.3167459636907943,0.5259189286278321,0.5259189286278321,-1.0510319730312272,1.143375535340491,-0.14337553534049105,-220.99913654755682
United States,augmented,1,3,hyperbolic,lsqr,0.01,True,,5,5,0,0.19947693130811228,0.19947693130811228,-1.2930338188945654,0.17324964067043486,0.17324964067043486,-1.0606874240850077,1.5479743310872933,-0.5479743310872934,-3.641055776708984
United States,augmented,1,3,hyperbolic,svd,0.01,True,,5,5,0,0.19952711613804247,0.19952711613804247,-1.294041834249591,0.17339883399974015,0.17339883399974015,-1.0636718176536442,1.548739777545149,-0.5487397775451491,-3.644826662632164
United States,augmented,1,3,hyperbolic,cholesky,0.01,True,,5,5,0,0.1995271161380431,0.1995271161380431,-1.2940418342495825,0.17339883399974126,0.17339883399974126,-1.0636718176536335,1.5487397775451592,-0.5487397775451592,-3.6448266626321604
United States,augmented,1,5,hyperbolic,lsqr,0.1,True,,5,5,0,0.21108987486847566,0.21108987486847566,0.10142609752217391,0.17471929878921286,0.17471929878921286,0.12458540292404682,1.0400920418154798,-0.04009204181547963,-2.1498820303519905
United States,augmented,1,5,hyperbolic,svd,0.1,True,,5,5,0,0.2110947788365621,0.2110947788365621,0.10151397717252042,0.17472396172259433,0.17472396172259433,0.12466944183214287,1.0401251976978303,-0.040125197697830295,-2.149985371443078
United States,augmented,1,5,hyperbolic,cholesky,0.1,True,,5,5,0,0.2110947788365623,0.2110947788365623,0.10151397717252068,0.17472396172259458,0.17472396172259458,0.12466944183214261,1.040125197697833,-0.04012519769783296,-2.1499853714430834
United States,augmented,1,5,hyperbolic,cholesky,0.0001,True,,5,5,0,0.21661570748820597,0.21661570748820597,-1.0676294060781821,0.18437517173742202,0.18437517173742202,-1.0036968065496263,1.355733807076969,-0.355733807076969,-4.243483572452891
United States,augmented,1,5,hyperbolic,svd,0.0001,True,,5,5,0,0.21661570748821787,0.21661570748821787,-1.0676294060781277,0.18437517173743506,0.18437517173743506,-1.0036968065496752,1.355733807077161,-0.35573380707716107,-4.243483572453107
United States,augmented,1,5,hyperbolic,lsqr,0.0001,True,,5,5,0,0.21661570753720083,0.21661570753720083,-1.0676294070756287,0.1843751718179861,0.1843751718179861,-1.0036968081956803,1.3557338074511178,-0.35573380745111793,-4.243483575808749
United States,augmented,1,1,hyperbolic,lsqr,0.01,True,,5,5,0,0.23923099123512176,0.23923099123512176,-0.23537726251204702,0.20077627588046934,0.20077627588046934,-0.34950740035056704,1.4420971678687478,-0.44209716786874764,-3.239106041702751
United States,augmented,1,1,hyperbolic,svd,0.01,True,,5,5,0,0.2392806152200496,0.2392806152200496,-0.23570829183983247,0.20082693682268477,0.20082693682268477,-0.3494526606416211,1.44316349047636,-0.44316349047636006,-3.241065236236446
United States,augmented,1,1,hyperbolic,cholesky,0.01,True,,5,5,0,0.23928061522004967,0.23928061522004967,-0.23570829183983727,0.20082693682268485,0.20082693682268485,-0.34945266064162306,1.4431634904763664,-0.4431634904763663,-3.2410652362364516
United States,augmented,1,3,hyperbolic,svd,0.1,True,,5,5,0,0.2397180842607348,0.2397180842607348,-1.06080517131639,0.2011606434432819,0.2011606434432819,-0.8991805585455438,2.017445824645011,-1.0174458246450109,-4.487246146796598
United States,augmented,1,3,hyperbolic,cholesky,0.1,True,,5,5,0,0.2397180842607348,0.2397180842607348,-1.0608051713163922,0.201160643443282,0.201160643443282,-0.8991805585455473,2.0174458246450118,-1.0174458246450118,-4.487246146796602
United States,augmented,1,3,hyperbolic,lsqr,0.1,True,,5,5,0,0.23972487991770158,0.23972487991770158,-1.0611392612704555,0.2011749255671471,0.2011749255671471,-0.8995826583298376,2.0177816214558475,-1.0177816214558477,-4.488159200813266
United States,augmented,1,5,hyperbolic,lsqr,0.001,True,,5,5,0,0.23948862888241812,0.23948862888241812,-0.7373206415722329,0.20213510508144056,0.20213510508144056,-0.5157859407715688,1.5401972753530946,-0.5401972753530944,-4.128497491444809
United States,augmented,1,5,hyperbolic,svd,0.001,True,,5,5,0,0.2394886288828783,0.2394886288828783,-0.7373206415668839,0.20213510508212584,0.20213510508212584,-0.5157859407609487,1.5401972753564475,-0.5401972753564476,-4.128497491450448
United States,augmented,1,5,hyperbolic,cholesky,0.001,True,,5,5,0,0.23948862888291472,0.23948862888291472,-0.7373206415671355,0.20213510508217847,0.20213510508217847,-0.5157859407616071,1.5401972753577458,-0.5401972753577456,-4.1284974914519665
United States,augmented,1,4,hyperbolic,svd,0.1,True,,5,5,0,0.22619806666640377,0.22619806666640377,-0.09477912768350887,0.20381530962868152,0.20381530962868152,-0.12036146805916496,1.5213998225992793,-0.5213998225992793,-2.666879976080213
United States,augmented,1,4,hyperbolic,cholesky,0.1,True,,5,5,0,0.22619806666640385,0.22619806666640385,-0.09477912768350887,0.2038153096286816,0.2038153096286816,-0.12036146805916506,1.52139982259928,-0.5213998225992799,-2.6668799760802147
United States,augmented,1,4,hyperbolic,lsqr,0.1,True,,5,5,0,0.22620196571825493,0.22620196571825493,-0.09480662701120028,0.20381926184594867,0.20381926184594867,-0.12037900788155778,1.5214061772318874,-0.5214061772318875,-2.667007481019332
United States,augmented,1,5,hyperbolic,lsqr,0.01,True,,5,5,0,0.2562362342104877,0.2562362342104877,0.11478281434592574,0.2194592374423483,0.2194592374423483,0.09982134487907128,1.5716060671201257,-0.5716060671201257,-3.721413853080864
United States,augmented,1,5,hyperbolic,svd,0.01,True,,5,5,0,0.2562362342106458,0.2562362342106458,0.11478281434336939,0.2194592374431053,0.2194592374431053,0.09982134486732956,1.571606067124108,-0.571606067124108,-3.7214138530873484
United States,augmented,1,5,hyperbolic,cholesky,0.01,True,,5,5,0,0.2562362342106459,0.2562362342106459,0.11478281434337614,0.21945923744310597,0.21945923744310597,0.09982134486733721,1.5716060671241106,-0.5716060671241106,-3.7214138530873506
United States,augmented,1,1,hyperbolic,lsqr,0.1,True,,5,5,0,0.24765096009791457,0.24765096009791457,0.026440811511074712,0.2240676425190288,0.2240676425190288,0.11262938857319042,1.5390898556467958,-0.5390898556467958,-3.3928904705665572
United States,augmented,1,1,hyperbolic,svd,0.1,True,,5,5,0,0.24766401869546556,0.24766401869546556,0.026690044702155902,0.22411321520754832,0.22411321520754832,0.11233146948969593,1.5395930073481126,-0.5395930073481126,-3.393110615774507
United States,augmented,1,1,hyperbolic,cholesky,0.1,True,,5,5,0,0.24766401869546567,0.24766401869546567,0.026690044702150573,0.2241132152075484,0.2241132152075484,0.11233146948969094,1.5395930073481172,-0.539593007348117,-3.3931106157745132
United States,augmented,1,4,hyperbolic,cholesky,0.0001,True,,5,5,0,0.2918472867972193,0.2918472867972193,-0.6610991257460619,0.24352555719356322,0.24352555719356322,-0.45718435443182476,1.3106508017452196,-0.3106508017452196,-5.954543201928994
United States,augmented,1,4,hyperbolic,svd,0.0001,True,,5,5,0,0.291847286797224,0.291847286797224,-0.6610991257458739,0.24352555719356514,0.24352555719356514,-0.4571843544317288,1.3106508017452856,-0.3106508017452856,-5.954543201928878
United States,augmented,1,4,hyperbolic,lsqr,0.0001,True,,5,5,0,0.29184728692938544,0.29184728692938544,-0.6610991284134347,0.2435255572722843,0.2435255572722843,-0.45718435626141024,1.3106508027604487,-0.3106508027604488,-5.954543211355063
United States,augmented,1,4,hyperbolic,cholesky,0.0,True,,5,5,0,0.28512091038270027,0.28512091038270027,-0.17303697550348768,0.2476907712509327,0.2476907712509327,-0.15123877085483972,1.554392561404893,-0.5543925614048929,-5.1041957682226435
United States,augmented,1,4,hyperbolic,svd,0.0,True,,5,5,0,0.28512091038269605,0.28512091038269605,-0.1730369755039396,0.2476907712509515,0.2476907712509515,-0.1512387708549074,1.5543925614050795,-0.5543925614050796,-5.104195768222894
United States,augmented,1,4,hyperbolic,lsqr,0.0,True,,5,5,0,0.2851209102657663,0.2851209102657663,-0.17303697255351408,0.2476907713301449,0.2476907713301449,-0.15123876766277036,1.5543925613641945,-0.5543925613641945,-5.104195761302551
United States,augmented,1,5,hyperbolic,cholesky,0.0,True,,5,5,0,0.29312859489259624,0.29312859489259624,-1.8407974129875484,0.2490516199328821,0.2490516199328821,-1.5288873988410903,1.7794005660130712,-0.7794005660130712,-9.1288516169619
United States,augmented,1,5,hyperbolic,svd,0.0,True,,5,5,0,0.2931285948926758,0.2931285948926758,-1.8407974129904203,0.24905161993294853,0.24905161993294853,-1.5288873988426033,1.7794005660130878,-0.779400566013088,-9.128851616975135
United States,augmented,1,5,hyperbolic,lsqr,0.0,True,,5,5,0,0.2931285954314627,0.2931285954314627,-1.8407974238793283,0.24905162025505873,0.24905162025505873,-1.5288874053552317,1.7794005675553186,-0.7794005675553186,-9.128851677844583
United States,augmented,1,1,hyperbolic,cholesky,0.001,True,,5,5,0,0.3276278114593012,0.3276278114593012,0.18130132616538344,0.26738541273749294,0.26738541273749294,0.007683533748543958,1.579881297871049,-0.5798812978710493,-8.66042699943596
United States,augmented,1,1,hyperbolic,svd,0.001,True,,5,5,0,0.32762781145930353,0.32762781145930353,0.1813013261653987,0.2673854127374942,0.2673854127374942,0.0076835337485606555,1.5798812978710373,-0.5798812978710373,-8.660426999436252
United States,augmented,1,1,hyperbolic,lsqr,0.001,True,,5,5,0,0.3277148186858235,0.3277148186858235,0.18139666955352904,0.26743375428171456,0.26743375428171456,0.0077335919083433066,1.5799717030278786,-0.5799717030278785,-8.671349512215755
United States,augmented,1,4,hyperbolic,lsqr,0.01,True,,5,5,0,0.3147828319304245,0.3147828319304245,-0.3423218698658651,0.2689522756315326,0.2689522756315326,-0.20831046432312733,2.1545131316455226,-1.1545131316455224,-6.758347030165632
United States,augmented,1,4,hyperbolic,cholesky,0.01,True,,5,5,0,0.3147828319326508,0.3147828319326508,-0.3423218698964199,0.2689522756368279,0.2689522756368279,-0.20831046441779844,2.1545131316863873,-1.1545131316863877,-6.75834703028484
United States,augmented,1,4,hyperbolic,svd,0.01,True,,5,5,0,0.31478283193265366,0.31478283193265366,-0.3423218698964373,0.26895227563683105,0.26895227563683105,-0.20831046441783094,2.1545131316864294,-1.1545131316864294,-6.758347030284986
United States,augmented,1,2,hyperbolic,lsqr,0.1,True,,5,5,0,0.32262050492182703,0.32262050492182703,-0.14377858711498365,0.29574079370870876,0.29574079370870876,-0.1655301876387945,1.873037115988695,-0.8730371159886952,-8.230147439103296
United States,augmented,1,2,hyperbolic,svd,0.1,True,,5,5,0,0.32265035481947246,0.32265035481947246,-0.14397555437456527,0.29576684244903956,0.29576684244903956,-0.16568234161085105,1.8731170615025163,-0.8731170615025166,-8.231388281221308
United States,augmented,1,2,hyperbolic,cholesky,0.1,True,,5,5,0,0.3226503548194726,0.3226503548194726,-0.1439755543745674,0.2957668424490397,0.2957668424490397,-0.1656823416108537,1.8731170615025186,-0.8731170615025183,-8.231388281221312
United States,augmented,1,2,hyperbolic,lsqr,0.01,True,,5,5,0,0.3625580936833773,0.3625580936833773,-0.47401303573996395,0.2970337973179574,0.2970337973179574,-0.2175726636027333,1.957877414904118,-0.9578774149041183,-12.319935015880978
United States,augmented,1,2,hyperbolic,svd,0.01,True,,5,5,0,0.36285593927416493,0.36285593927416493,-0.48111334999505095,0.2974373351958467,0.2974373351958467,-0.22700155947265072,1.963427737469118,-0.9634277374691178,-12.340987267779582
United States,augmented,1,2,hyperbolic,cholesky,0.01,True,,5,5,0,0.36285593927416765,0.36285593927416765,-0.48111334999508293,0.29743733519584914,0.29743733519584914,-0.2270015594726738,1.963427737469144,-0.963427737469144,-12.34098726777977
United States,augmented,1,4,hyperbolic,svd,0.001,True,,5,5,0,0.3523577410294291,0.3523577410294291,-1.8624178097977224,0.3030259270915515,0.3030259270915515,-1.6120490059384647,2.62044445389773,-1.6204444538977298,-11.844076909708871
United States,augmented,1,4,hyperbolic,cholesky,0.001,True,,5,5,0,0.35235774102943673,0.35235774102943673,-1.862417809797709,0.3030259270915555,0.3030259270915555,-1.612049005938497,2.62044445389779,-1.62044445389779,-11.844076909709225
United States,augmented,1,4,hyperbolic,lsqr,0.001,True,,5,5,0,0.35235774103090883,0.35235774103090883,-1.8624178098701207,0.30302592709256887,0.30302592709256887,-1.6120490060452155,2.620444453886433,-1.6204444538864329,-11.844076910039648
United States,augmented,1,1,hyperbolic,svd,0.0001,True,,5,5,0,0.42114413711845505,0.42114413711845505,0.5401176134689155,0.324022475324525,0.324022475324525,0.2828798660122846,1.7458242150120309,-0.7458242150120309,-21.277496058058
United States,augmented,1,1,hyperbolic,cholesky,0.0001,True,,5,5,0,0.42114413711846177,0.42114413711846177,0.5401176134689025,0.32402247532452755,0.32402247532452755,0.2828798660122535,1.7458242150120438,-0.7458242150120438,-21.277496058059686
United States,augmented,1,1,hyperbolic,lsqr,0.0001,True,,5,5,0,0.42114534881733523,0.42114534881733523,0.5400932826621547,0.3240238120551166,0.3240238120551166,0.2828516185993136,1.7458464021291769,-0.7458464021291769,-21.27755312579088
United States,augmented,1,3,hyperbolic,lsqr,0.001,True,,5,5,0,0.482149111595069,0.482149111595069,0.38637640082649743,0.3795084403537063,0.3795084403537063,0.40043123896397576,2.060496841578971,-1.060496841578971,-19.809234366447708
United States,augmented,1,3,hyperbolic,svd,0.001,True,,5,5,0,0.48214929549112107,0.48214929549112107,0.38637268743625575,0.37950845361532815,0.37950845361532815,0.4004309719219309,2.0604985065460384,-1.0604985065460384,-19.809245088290705
United States,augmented,1,3,hyperbolic,cholesky,0.001,True,,5,5,0,0.4821492954911203,0.4821492954911203,0.386372687436233,0.37950845361532937,0.37950845361532937,0.4004309719218984,2.060498506546028,-1.0604985065460286,-19.809245088290506
United States,augmented,1,1,hyperbolic,lsqr,0.0,True,,5,5,0,0.4601620351829376,0.4601620351829376,0.6250453667903917,0.3820486499317096,0.3820486499317096,0.3952864752817716,1.845028847224325,-0.8450288472243248,-30.348227018834802
United States,augmented,1,1,hyperbolic,svd,0.0,True,,5,5,0,0.46021010366399395,0.46021010366399395,0.625134747405189,0.3820817383812636,0.3820817383812636,0.3953605433967672,1.8450533248065142,-0.8450533248065144,-30.362570266725452
United States,augmented,1,1,hyperbolic,cholesky,0.0,True,,5,5,0,0.4615580150508576,0.4615580150508576,0.626896165725116,0.3863171037497679,0.3863171037497679,0.40089521742981465,1.8515568919095415,-0.8515568919095415,-30.749426766448558
United States,augmented,1,2,hyperbolic,lsqr,0.001,True,,5,5,0,0.5155260806629984,0.5155260806629984,-1.760531404148702,0.4294078882379445,0.4294078882379445,-1.7613568791913068,3.139539930130785,-2.139539930130785,-29.762608674994226
United States,augmented,1,2,hyperbolic,svd,0.001,True,,5,5,0,0.5167579886442286,0.5167579886442286,-1.7715695990105373,0.4311703101144035,0.4311703101144035,-1.782279444140387,3.165651862194284,-2.165651862194284,-29.87839517702721
