country,feature_set,p,d,q,trend,seasonal_order,valid,reason,n_splits,n_success_folds,n_failed_folds,cv_RMSE_absolute_mean,cv_RMSE_scaled_y_mean,cv_RMSE_relative_mean,cv_MAE_absolute_mean,cv_MAE_scaled_y_mean,cv_MAE_relative_mean,cv_MAPE_mean,cv_Accuracy_mean,cv_R_squared_mean
China,baseline,1,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.058171257235853945,0.058171257235853945,-0.04075294097735258,0.04434570727174057,0.04434570727174057,-0.045259457912124726,0.3895489460427336,0.6104510539572663,-86.54077966978782
China,baseline,3,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.05687754477788574,0.05687754477788574,0.0051045291694000626,0.044749851452272574,0.044749851452272574,-0.004429368271064871,0.5146327085743857,0.4853672914256143,-85.24151031507685
China,baseline,3,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.05934281994151709,0.05934281994151709,-0.004994773027941024,0.04488987740983953,0.04488987740983953,-0.029116366884993344,0.5134813064854524,0.4865186935145475,-90.26656560345774
China,baseline,0,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.06281028416042314,0.06281028416042314,0.00128010954681127,0.04550365422668186,0.04550365422668186,-0.009462244463862646,0.6192883203284155,0.3807116796715845,-123.91407018303494
China,baseline,0,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.06503753143477906,0.06503753143477906,0.02410717940010243,0.045912494424579495,0.045912494424579495,0.005271941765992727,0.33351399307996876,0.6664860069200312,-147.56962368636505
China,baseline,1,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.06318529794469481,0.06318529794469481,-0.023489161185706244,0.04608401729532731,0.04608401729532731,-0.02277273981284005,0.5531889952100589,0.446811004789941,-92.08648268658087
China,baseline,0,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.0693339651249278,0.0693339651249278,0.03289293491494394,0.046314035151899656,0.046314035151899656,0.0013689588020586174,0.3442676941399724,0.6557323058600276,-146.05384988568943
China,baseline,3,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.05623065420075808,0.05623065420075808,-0.03003919155737237,0.046620850151256304,0.046620850151256304,-0.033594961022761764,0.9305223170727972,0.0694776829272028,-64.42411046868095
China,baseline,1,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.06315025737878939,0.06315025737878939,-0.00779467889953257,0.047011519380511436,0.047011519380511436,-0.017757580462999654,0.6243372010563082,0.37566279894369176,-122.78562575758625
China,baseline,3,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.07382312576283276,0.07382312576283276,0.029823863733056732,0.047591005201062665,0.047591005201062665,-0.01103102298383295,0.39982868224682494,0.6001713177531751,-181.08236542461677
China,baseline,2,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.0747673712935184,0.0747673712935184,0.05356137500347803,0.04779353159535634,0.04779353159535634,0.018920050246073183,0.5029784959809371,0.4970215040190628,-188.93190377476822
China,baseline,2,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.060443470418589176,0.060443470418589176,-0.019405231270786926,0.04826440165208118,0.04826440165208118,-0.027747217328342087,0.5539621410116519,0.446037858988348,-72.67558503705776
China,baseline,1,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.07118093825416065,0.07118093825416065,-0.018285353115765977,0.04828827459107822,0.04828827459107822,-0.038035643754081395,0.4899670818740682,0.5100329181259319,-122.37281314726522
China,baseline,2,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.06842990238035296,0.06842990238035296,-0.01316518778148792,0.04838349866378026,0.04838349866378026,-0.004692204593104443,0.25462513138403864,0.7453748686159614,-84.04919766444698
China,baseline,3,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.07460017069708169,0.07460017069708169,0.014625965063004587,0.0488270167095155,0.0488270167095155,-0.029896847663511927,0.5216961067420044,0.4783038932579956,-169.88722109964615
China,baseline,3,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.06330598728146244,0.06330598728146244,-0.011235529635848085,0.04938650868521941,0.04938650868521941,-0.03503418894739968,0.6911540644147932,0.3088459355852069,-104.04214765668303
China,baseline,3,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.07324424978559002,0.07324424978559002,-0.16497123953380133,0.05254131094345088,0.05254131094345088,-0.13293033729703477,0.6755107634330769,0.32448923656692324,-80.60763956911725
China,baseline,3,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.07511408114081035,0.07511408114081035,-0.004603716664551982,0.05393202331694759,0.05393202331694759,-0.030814122642248788,0.6310413433094963,0.3689586566905037,-124.2633888965091
China,baseline,2,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.07659193707753498,0.07659193707753498,0.0005679107406613593,0.05422391373279346,0.05422391373279346,-0.02494371693850317,0.5970482786429457,0.40295172135705426,-144.6027419045401
China,baseline,0,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.08529069053361685,0.08529069053361685,-0.017331837331506672,0.05469084237647246,0.05469084237647246,-0.010029187194115963,0.24258209403862888,0.7574179059613712,-125.33228701789922
China,baseline,1,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.07813746530643409,0.07813746530643409,-0.03715837428576867,0.05707247130214138,0.05707247130214138,-0.02964041669700467,0.39725416819375614,0.6027458318062439,-108.99893480460598
China,baseline,1,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.09317131268945403,0.09317131268945403,0.06794412641059605,0.05813643481713169,0.05813643481713169,0.022117136984711728,0.4765740436210807,0.5234259563789193,-338.88733023992097
China,baseline,2,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.08627623633120364,0.08627623633120364,-0.07066378589086673,0.05837060249025838,0.05837060249025838,-0.03858707036891064,0.43164782439030513,0.5683521756096949,-98.19025676072911
China,baseline,3,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.07364922956180939,0.07364922956180939,-0.02172379428157698,0.060350285238060644,0.060350285238060644,-0.0342211856920845,0.6713090175570862,0.3286909824429137,-80.72994637992693
China,baseline,0,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.09524524632864981,0.09524524632864981,0.07356635203491924,0.06064975365631823,0.06064975365631823,0.02011754652859704,0.607361525450011,0.392638474549989,-347.0478158374976
China,baseline,3,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.0884929248720675,0.0884929248720675,-0.07539949239121077,0.06119260232458666,0.06119260232458666,-0.05965724769946969,0.6611556192363492,0.33884438076365075,-96.18053657412165
China,baseline,3,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.09550784334176911,0.09550784334176911,-0.14407040801335505,0.06281309413375816,0.06281309413375816,-0.11330972638593555,0.606686406678499,0.39331359332150095,-190.82512919339956
China,baseline,2,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.11849763477133615,0.11849763477133615,-0.011523385677018338,0.07435446911209924,0.07435446911209924,-0.03611079599492364,0.6276108114725938,0.3723891885274062,-248.75047448012637
China,baseline,2,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.11403115492407619,0.11403115492407619,-0.10862277497127075,0.07520281362209011,0.07520281362209011,-0.08002884365903798,0.5303279276333961,0.4696720723666039,-125.95629117475346
China,baseline,3,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.14717217686374232,0.14717217686374232,-0.3086505933323159,0.09545491128675342,0.09545491128675342,-0.19087516235322322,0.44472572328793836,0.5552742767120616,-91.67157983341147
China,baseline,1,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.1677367869404676,0.1677367869404676,-0.26962792130360763,0.09955798537742519,0.09955798537742519,-0.14701874014999539,0.5200855859737625,0.4799144140262374,-56.327105725854004
China,baseline,0,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,2.4744535241524597,2.4744535241524597,-4.522949166624037,1.7717483854321852,1.7717483854321852,-3.2355754013769626,3.4454470925173326,-2.445447092517333,-2570.045838085219
China,baseline,1,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,8.246517518628465,8.246517518628465,-15.236262818299432,4.138404929254053,4.138404929254053,-7.638993675964608,6.858828592715902,-5.858828592715902,-28392.09744600944
China,baseline,0,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,399.8387264480578,399.8387264480578,-745.2329576006778,199.9381690489595,199.9381690489595,-372.64298401881035,329.2577801576971,-328.2577801576971,-67495812.47084276
India,augmented,0,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.031195671479580012,0.031195671479580012,-2.245770264590924,0.025284885586523552,0.025284885586523552,-1.7018151750259722,0.10392892312798689,0.8960710768720132,0.7264648197441342
India,augmented,0,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.029896256589520425,0.029896256589520425,-3.43850075433989,0.025549408420961102,0.025549408420961102,-2.9104908979048156,0.18351077589366493,0.8164892241063351,0.7845915321127238
India,augmented,0,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.031604363206546984,0.031604363206546984,-3.0648648401198235,0.026217801011466556,0.026217801011466556,-2.473872452849709,0.1720433491592102,0.8279566508407898,0.7539070188318856
India,augmented,0,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.032976321602334366,0.032976321602334366,-3.445148078201965,0.026402924370966096,0.026402924370966096,-2.8884286441056126,0.19842226894674125,0.8015777310532588,0.7095630566276947
India,augmented,1,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.03186403910669316,0.03186403910669316,-3.357524716562858,0.026716026039116263,0.026716026039116263,-2.8330950507847246,0.17813444917660085,0.8218655508233992,0.7421826735238888
India,augmented,2,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.03224015220631181,0.03224015220631181,-3.1866282335633906,0.02687544142469996,0.02687544142469996,-2.5947591143143347,0.17640941754394174,0.8235905824560582,0.7370357413759562
India,augmented,0,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.03198984678589902,0.03198984678589902,-3.2410900865476178,0.026887408275359174,0.026887408275359174,-2.72597365522313,0.1987612373746222,0.8012387626253779,0.7285811281141596
India,augmented,0,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.035036270776170234,0.035036270776170234,-3.199309096596135,0.0269975851026039,0.0269975851026039,-2.3467148559836843,0.1474609641500843,0.8525390358499157,0.6959084445186049
India,augmented,2,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.03475327042687529,0.03475327042687529,-2.9858655928635285,0.027186946719728967,0.027186946719728967,-2.236479928827779,0.13855152744288085,0.8614484725571192,0.5650043797294085
India,augmented,2,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.03310754922702189,0.03310754922702189,-3.1737275138292746,0.027213939201992315,0.027213939201992315,-2.3178166708151275,0.16433587691172463,0.8356641230882753,0.6707954721819307
India,augmented,1,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.03211098888032943,0.03211098888032943,-3.0517084533913073,0.0272785911975214,0.0272785911975214,-2.506150764406158,0.17799924891100632,0.8220007510889937,0.7488014194346068
India,augmented,1,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.03170344538496221,0.03170344538496221,-2.6360718703174073,0.027327362796764315,0.027327362796764315,-2.3159583949609384,0.13237615726744004,0.8676238427325599,0.7143652439460604
India,augmented,0,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.03302454770784248,0.03302454770784248,-3.167175287824726,0.02757692988053309,0.02757692988053309,-2.6039098191218493,0.18694728852443326,0.8130527114755669,0.6885957540732077
India,augmented,1,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.03272193726814959,0.03272193726814959,-3.485314892150216,0.027737547799012073,0.027737547799012073,-2.8059998233021592,0.18066640065295178,0.8193335993470482,0.7358650735344102
India,augmented,0,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.03460637064162092,0.03460637064162092,-4.059314829968853,0.02838752832244041,0.02838752832244041,-3.044090561826892,0.17835165422620727,0.8216483457737928,0.7318015912479737
India,augmented,3,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.03337061205800569,0.03337061205800569,-2.039116145297608,0.028432112929445908,0.028432112929445908,-1.77265478762046,0.16837673901559946,0.8316232609844005,0.60191506929774
India,augmented,1,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.03330038719762253,0.03330038719762253,-2.9192828440736793,0.028551285547470752,0.028551285547470752,-2.604793954208134,0.15429808243181847,0.8457019175681815,0.7058582915677046
India,augmented,0,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.03514291439297838,0.03514291439297838,-3.9573488993192405,0.02869333827237023,0.02869333827237023,-2.941939148446136,0.17386292915120466,0.8261370708487954,0.6762146608261069
India,augmented,0,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.03389392329491244,0.03389392329491244,-2.1693249693656975,0.02877845432304385,0.02877845432304385,-1.6007990274511634,0.11109225218936662,0.8889077478106333,0.6736028538520644
India,augmented,0,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.03492300584162577,0.03492300584162577,-3.88556416258161,0.028933078566998748,0.028933078566998748,-2.9341569246279913,0.18220994564970916,0.817790054350291,0.6743952343876002
India,augmented,1,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.037482567011992866,0.037482567011992866,-4.323603141078704,0.029316090153887808,0.029316090153887808,-3.2305126258031422,0.19198526882066624,0.8080147311793338,0.6144273170004767
India,augmented,1,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.03675779182900573,0.03675779182900573,-4.753095308859594,0.029504763826886167,0.029504763826886167,-3.2944290077879885,0.1678733099165472,0.8321266900834529,0.657216611762728
India,augmented,0,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.036085180244023844,0.036085180244023844,-3.5357316282130156,0.029561175850218318,0.029561175850218318,-2.8761402451273814,0.19141694380295102,0.808583056197049,0.6745867756430091
India,augmented,3,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.03407321958225262,0.03407321958225262,-4.10393051614372,0.02962213944754253,0.02962213944754253,-3.3762233565153066,0.32363891475709505,0.676361085242905,0.6642681465028708
India,augmented,3,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.03501486300893475,0.03501486300893475,-3.445412334275017,0.02965909104193377,0.02965909104193377,-2.8008337840234976,0.19864003940509803,0.801359960594902,0.6908590947673046
India,augmented,0,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.034822635102356204,0.034822635102356204,-2.6002215044659702,0.03028174375122778,0.03028174375122778,-2.365886988604221,0.20815257287534306,0.7918474271246569,0.6559427388536715
India,augmented,1,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.03528571810108736,0.03528571810108736,-2.617819966740983,0.030386388547121716,0.030386388547121716,-2.161335378824776,0.15051185838105402,0.8494881416189459,0.6048446991300942
India,augmented,2,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.035864102210178946,0.035864102210178946,-4.010682225912007,0.030471808020136038,0.030471808020136038,-3.6527963759393196,0.2930523629807154,0.7069476370192846,0.6718215604430868
India,augmented,2,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.03604468560694607,0.03604468560694607,-4.057227537491445,0.03059774254390853,0.03059774254390853,-3.371238800852013,0.22072177326069906,0.7792782267393009,0.6459912636759817
India,augmented,0,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.03602036507785826,0.03602036507785826,-2.5595000687365705,0.030760662230800716,0.030760662230800716,-1.932139543067716,0.13350706637839865,0.8664929336216012,0.6629558049817
India,augmented,1,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.037859056809813774,0.037859056809813774,-4.6709422932655285,0.03080357096928022,0.03080357096928022,-3.3731864351473155,0.18621304722580115,0.8137869527741989,0.6409054722420289
India,augmented,3,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.03817551906481706,0.03817551906481706,-3.5983006888224525,0.03089396345644783,0.03089396345644783,-2.668400256207218,0.18595826628312678,0.8140417337168733,0.5809526192926461
India,augmented,1,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.03574357451253901,0.03574357451253901,-2.8058298929075214,0.03140460844474368,0.03140460844474368,-2.641953923275828,0.20378117726502704,0.7962188227349729,0.6476251164627691
India,augmented,1,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.04004660323487566,0.04004660323487566,-4.815068307694129,0.03160720709365668,0.03160720709365668,-3.7012959220534256,0.20827287552924484,0.7917271244707551,0.5751566389175029
India,augmented,2,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.03639645217539288,0.03639645217539288,-3.2109858879785245,0.031954667940239614,0.031954667940239614,-2.9882969983012737,0.23771807508609047,0.7622819249139096,0.6669321813975815
India,augmented,3,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.037155959291299195,0.037155959291299195,-4.169129783770122,0.03209918211042244,0.03209918211042244,-3.9023185476601467,0.302327016523108,0.697672983476892,0.6509373488682633
India,augmented,3,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.039555762896551064,0.039555762896551064,-2.9019502813990314,0.032441617894031806,0.032441617894031806,-2.430918955388999,0.18920316105193843,0.8107968389480614,0.37310717605955324
India,augmented,3,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.03770872148387322,0.03770872148387322,-4.513502800670016,0.0327182545158866,0.0327182545158866,-4.145521905284666,0.321156216666188,0.678843783333812,0.6398145233471616
India,augmented,3,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.03656099763615935,0.03656099763615935,-3.458487217421554,0.032948693570759566,0.032948693570759566,-3.1941838293691367,0.24481411557423463,0.7551858844257653,0.6478967485312915
India,augmented,1,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.04499555474589422,0.04499555474589422,-3.3499589047486467,0.03327078841948358,0.03327078841948358,-2.8431199328229293,0.22167592151191914,0.7783240784880807,0.3504370797580586
India,augmented,3,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.0404196502899903,0.0404196502899903,-3.8843160644219674,0.03371833710280196,0.03371833710280196,-2.963110541810736,0.21543945750633936,0.7845605424936607,0.5038295698856039
India,augmented,3,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.03906108603288666,0.03906108603288666,-3.975972569960504,0.03416035277548839,0.03416035277548839,-3.2685218372910043,0.2523173033183951,0.7476826966816049,0.6332839954245285
India,augmented,3,1,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.04257264187047606,0.04257264187047606,-3.121940804605626,0.03457050661357959,0.03457050661357959,-2.5407281861583706,0.19897904771079505,0.8010209522892051,0.26658334507122483
India,augmented,2,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.045597328959354116,0.045597328959354116,-2.9739856903937842,0.03495367278065164,0.03495367278065164,-2.2887386695084855,0.17246205974518602,0.827537940254814,0.1720343894982562
India,augmented,1,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.03939712236464592,0.03939712236464592,-3.3683370260044128,0.03570442513258666,0.03570442513258666,-3.182340260904441,0.21789645650003647,0.7821035434999635,0.6060081641821885
India,augmented,2,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.044673299631634585,0.044673299631634585,-3.1068157740345086,0.03613381708886579,0.03613381708886579,-2.406238178295049,0.1896215178269127,0.8103784821730873,0.21897211399146538
India,augmented,2,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.043978497397259675,0.043978497397259675,-3.608120003615382,0.03777089441181098,0.03777089441181098,-3.4719855987424237,0.25019513165326857,0.7498048683467314,0.5544466198649971
India,augmented,2,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.04854910370292681,0.04854910370292681,-3.2169696928607627,0.03788099556289111,0.03788099556289111,-2.645603258925025,0.2020401329412615,0.7979598670587384,0.016098084546234227
India,augmented,2,1,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.04622899966248289,0.04622899966248289,-3.1231826211582865,0.03851511074191573,0.03851511074191573,-2.5203870788726572,0.2040376583325993,0.7959623416674008,0.038902410010231224
India,augmented,2,0,1,c,"(0, 0, 0, 0)",True,,5,5,0,0.06005797131051532,0.06005797131051532,-4.348243772503871,0.04077185360758924,0.04077185360758924,-3.0432976085681265,0.20993671367198793,0.7900632863280121,-1.5128025501057842
India,augmented,3,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.04988795725679612,0.04988795725679612,-2.891206705872861,0.04085254976754836,0.04085254976754836,-2.1350425161689097,0.1889126289530055,0.8110873710469946,0.0886315093237692
India,augmented,2,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.05743845374137975,0.05743845374137975,-3.0447856281740924,0.0411800362398533,0.0411800362398533,-2.6843748626398867,0.2461752356575571,0.7538247643424428,-1.3558178748926633
India,augmented,2,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.04856549199037343,0.04856549199037343,-4.068151864713562,0.04191213482639944,0.04191213482639944,-3.7740790392226926,0.2712673076954676,0.7287326923045324,0.251727950284844
India,augmented,2,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.05201527864556198,0.05201527864556198,-4.368174970793684,0.04395433025952803,0.04395433025952803,-4.1571213726641485,0.27009126258443966,0.7299087374155604,0.3451286963493813
India,augmented,1,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.06251524755894597,0.06251524755894597,-3.8639104409242058,0.045059644424157115,0.045059644424157115,-3.7234838845697373,0.2710460359400962,0.7289539640599038,-1.439002194070231
India,augmented,1,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.08511533355302175,0.08511533355302175,-3.473440472187485,0.05432271535397161,0.05432271535397161,-2.7616187910150303,0.21996606616024234,0.7800339338397577,-8.420952280347363
India,augmented,3,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.08264224694838598,0.08264224694838598,-3.2335291489507654,0.05746207961663079,0.05746207961663079,-2.840327649393061,0.31311222743873374,0.6868877725612663,-7.241576307723564
India,augmented,3,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.08216115747241028,0.08216115747241028,-3.4820195085622174,0.06436371829120087,0.06436371829120087,-3.332818527213091,0.28987874562433474,0.7101212543756652,-2.606991728516542
India,augmented,3,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.10480812250710678,0.10480812250710678,-3.2156806556945208,0.07359827539668608,0.07359827539668608,-2.492379349263518,0.3634131549561871,0.6365868450438129,-2.197109592792998
India,augmented,2,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,0.18541607933536589,0.18541607933536589,-4.459090343710056,0.1113237251558387,0.1113237251558387,-4.0764465217069565,0.4379003489718219,0.5620996510281782,-64.49349801104191
India,augmented,1,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,1.4254000069223385,1.4254000069223385,-7.536758320415666,0.7261917777691929,0.7261917777691929,-4.941295012708311,1.7656348854437032,-0.7656348854437033,-1244.9690770529573
India,augmented,3,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,6.271055237866026,6.271055237866026,-15.337343136927057,3.1709454840817566,3.1709454840817566,-9.545310828462478,5.823183461388696,-4.823183461388696,-106527.24664231253
India,augmented,0,1,3,n,"(0, 0, 0, 0)",True,,5,5,0,27.212943200717103,27.212943200717103,-53.402391528718525,13.618086384744842,13.618086384744842,-27.8431241879266,24.274264336628168,-23.274264336628168,-2032226.6403269782
India,augmented,0,0,3,n,"(0, 0, 0, 0)",True,,5,5,0,7107.371524916523,7107.371524916523,-13080.295709152271,3553.6984279117632,3553.6984279117632,-6541.072396921556,6299.4638084462795,-6298.4638084462795,-138875258248.5399
India,baseline,0,1,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.028447788722870637,0.028447788722870637,-2.6624243982417743,0.021332662790131414,0.021332662790131414,-1.6777523573000597,0.10846915474953378,0.8915308452504662,0.8264733510729151
India,baseline,0,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.029104601298773077,0.029104601298773077,-3.0680145500766254,0.021845940870023575,0.021845940870023575,-1.9630087678629298,0.12462587435755346,0.8753741256424465,0.8153959997384239
India,baseline,0,1,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.029356363637652483,0.029356363637652483,-2.6516505644707853,0.02230277504129124,0.02230277504129124,-1.7258363344804728,0.10103493782709776,0.8989650621729022,0.8199969899228183
India,baseline,0,0,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.02886134438267681,0.02886134438267681,-2.1283372743562814,0.022475151391517085,0.022475151391517085,-1.3058234037564322,0.09377296809183426,0.9062270319081657,0.7838421453237008
India,baseline,2,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.02804746753001036,0.02804746753001036,-2.2583614271194876,0.022623222275062384,0.022623222275062384,-1.5282645528196708,0.09026852095398481,0.9097314790460151,0.8144179377008831
India,baseline,2,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.02996285055831339,0.02996285055831339,-2.927364602318179,0.02276879960418795,0.02276879960418795,-1.753889508422463,0.1062965750301302,0.8937034249698698,0.7895333748099334
India,baseline,0,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.030684259159185056,0.030684259159185056,-3.259235489449091,0.022817749294372726,0.022817749294372726,-2.1804531829070397,0.12419884673273689,0.8758011532672633,0.794351512364475
India,baseline,3,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.03005972124724616,0.03005972124724616,-2.8165184046208376,0.02288450842741895,0.02288450842741895,-1.8234032679837084,0.1048207841077041,0.895179215892296,0.7840272075252507
India,baseline,1,1,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.02996203975101757,0.02996203975101757,-3.310034053769698,0.023331134699029053,0.023331134699029053,-2.3031062162636324,0.14892116750806866,0.8510788324919313,0.8198045029085644
India,baseline,0,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.03234894368030696,0.03234894368030696,-3.63955468219745,0.023672333195947443,0.023672333195947443,-2.4378647914846243,0.13484092457104796,0.8651590754289519,0.7884294363017929
India,baseline,0,1,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.031672976505591185,0.031672976505591185,-2.7467994394024577,0.023754852138081217,0.023754852138081217,-1.829131263599565,0.1192042709852827,0.8807957290147174,0.7552713453889847
India,baseline,1,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.029543243722221495,0.029543243722221495,-2.1809033311879222,0.02376492628075346,0.02376492628075346,-1.483409499604833,0.10903159898235155,0.8909684010176486,0.7816339077385462
India,baseline,2,0,0,c,"(0, 0, 0, 0)",True,,5,5,0,0.030870396800168703,0.030870396800168703,-3.06445386516028,0.023780089940873893,0.023780089940873893,-2.140919451293246,0.12428368960987624,0.8757163103901238,0.7937991915230072
India,baseline,3,0,0,n,"(0, 0, 0, 0)",True,,5,5,0,0.030505767790393136,0.030505767790393136,-2.1381408094977856,0.024046709753259655,0.024046709753259655,-1.322362697473637,0.08864995462680109,0.9113500453731989,0.7692457072376413
India,baseline,0,0,2,c,"(0, 0, 0, 0)",True,,5,5,0,0.031192938419596618,0.031192938419596618,-2.7267568858156475,0.0241090564456407,0.0241090564456407,-1.7018995173320608,0.10408232899968055,0.8959176710003195,0.7665932971039839
India,baseline,1,0,3,c,"(0, 0, 0, 0)",True,,5,5,0,0.03133687729882174,0.03133687729882174,-2.808376440395558,0.02421404378664928,0.02421404378664928,-1.7140991903617924,0.11585340275770754,0.8841465972422926,0.7723882901852308
India,baseline,0,0,2,n,"(0, 0, 0, 0)",True,,5,5,0,0.03046632646565886,0.03046632646565886,-2.2460078595952964,0.02425742799880844,0.02425742799880844,-1.509749353765157,0.10500702989128692,0.894992970108713,0.7645065855851337
India,baseline,3,1,1,n,"(0, 0, 0, 0)",True,,5,5,0,0.028507635373359697,0.028507635373359697,-3.186867669652841,0.02427798531644696,0.02427798531644696,-2.7298570286772934,0.17606919161083665,0.8239308083891632,0.8275220842221438
